uid,avg_time
2DE4497D1674BBBBBABFEE697765D642,187.52872
2DE470EB5199C9CA665EE0BE585C9084,187.52872
2DE71920FFA636C99A68B86A236CEEBD,187.52872
2DE7A4960E3CF4050E471F8E2EEE1691,187.52872
2DE8CF20A6FE1E124030EF53E4D0E8CD,187.52872
2DE949D1142AF90EE5F00801CAB98AD5,187.52872
2DEA9E917CBFAD23CEA84E791166D34E,187.52872
2DF3AE154CC576F9F9F1111669EAD9C7,235.40979
2DF42BAA241ADDD435B46943B33DD473,187.52872
2DF681070671842C92AB578116E0EDE6,187.52872
2DFA3452D2E537D76E5EC2D949BF459B,187.52872
2DFA961AD4D664D3EFF5ED6218114CCF,187.52872
2DFAA49C9808EF16C53B4E50AB6C1D48,187.52872
2DFB12337628B52AE248BB69303DAC64,187.52872
2DFC07E34BAC6B738080D5745B2639AA,187.52872
2DFC8C7212CC3EC16FE49BD49F5CA333,187.52872
2DFD3E5F9E7C6FAECAD1ECED117528C7,217.06868
2DFFB6410C3C691F6774B007B662F09C,187.52872
2E05D96FFD6D8EA2D1E764C48C676977,187.52872
2E06DE42B3ABEE09EED31737B35C87BA,187.52872
2E07450993D17A30B988E3860556A298,1591.3805
2E07C05E4C80BFA2C577D755021DED62,187.52872
2E0BA3DB37B96C77535D65E2C8B097F5,189.54463
2E0C57F522A5082F6BA885F037116F58,187.52872
2E0CBAD88E4C61382C7EDBF21B520DB5,187.52872
2E0D156929409E98B3EF9D058F0345A9,187.52872
2E0F1DEF2EC3887EB4ED51F693766E4F,187.52872
2E1309D2F357FDA1A7CFE7BE832ECDCD,187.52872
2E133390FA916AAD95FE66EE505950A2,187.52872
2E1398B15C51D5A7AF56B5D63E422417,186.64001
2E15774360DAD27E54520D72F3E11940,187.52872
2E1896D088251C6C34C6C6C074ACAB89,183.83928
2E18AE8FF0F1D66BC105FF40E2EDBB82,187.52872
2E1AF91C1714940CF1E18AA5E41B756C,190.07964
2E1C0DF2E155BD43500B9A3E0902E381,187.52872
2E1C21DB03A2F0D38239E5C3CE74EC7C,187.52872
2E1E6F8B0779901128FE0517DE70C2D7,187.52872
2E1E8D761353369F5E8BF4ADD6286FC9,181.1368
2E1EC0307446E5D062AA6FD32BDB0F56,187.52872
2E20198E689E7D1F8F0632324384CD53,187.52872
2E22CEB35243CFE3197B724D740432D8,187.52872
2E23E0770F9797C35BF8D5976AAF75DD,505.25684
2E24171803FE8D8365C854C014952FE4,187.52872
2E241E3641340DF5A6B8F9277FFA3DC1,187.52872
2E25712BBAE7CD3D21F488FC87936608,477.5871
2E25C02F313C1BD2A59AAD0EF4AC1646,1311.4489
2E269B0DF2A7A20776BF9D84B3698CC8,190.70924
2E286992BB843F8F3AB8CD748ED21A1B,187.52872
2E2BE56B1F874518F73A40504F9676AA,233.07266
2E2D781436262A0EB1176F5432015791,187.52872
2E2DA9039BA6BD632AF836949801675D,187.52872
2E30DFA6E6974E3980D5E736D37E4312,187.52872
2E32FF9F31E889CAB329183AC4ABEAA3,213.40007
2E3408361F5C37138E2B54E47E48CEA5,187.52872
2E34D4C80EDB0ECCB56DBB9561FE5A59,187.52872
2E3574E2BC168BBE8ABAC54EFD2BB25A,277.09665
2E35A7DE629EA5BEC1B1C725952F15D7,617.5338
2E37B091E4D42DBCA27DFCC97D488A1E,647.9739
2E37CBF3367CDF64EA683CA74EFE9ADE,187.52872
2E389E4001998E4169F4EA8FFE0E2EA9,187.52872
2E390DC1C968CE8389F41EE1DB6DCD42,210.30685
2E3A0822A2F1062FFD9DDA9BF3ADF9B1,187.52872
2E3B0DFE498DD1A7F2F23DA0C0E96F82,293.9488
2E3DBEF38D4960A1BFA18F5D5696BBD8,260.18945
2E40DE2839B80B2505461C1F4916D092,187.52872
2E41768B9B443C9C7933C8536E582D6E,1847.9537
2E421F29E1086A8D50324E76AADF1903,196.24582
2E44E4B0905DB6F4B6EF3C698D311244,387.86334
2E481484FF95506EA98366DA01A5C874,369.1909
2E4B80DA5FCF81E7DA03E907BF9C506E,279.5237
2E4CA28839B92647C98740303697FCD2,231.83379
2E4EB8FDB4EFF55EBB0F1311BA0A395A,187.52872
2E51157E92DC4E0E07049C4775BCB4FA,180.48003
2E51BD2FE478A985BE650968C6DEB17B,187.52872
2E521D4FD7609120FDE35CE84A5562E6,361.5844
2E54876834EB68A32693D8B963509878,187.52872
2E54C813C533AEAEDD4BFCEF7A9C3643,187.52872
2E5519744622157047563017CF16039E,185.78926
2E56C55C595E5A362D2109C80F188428,187.52872
2E56C6A24AABDAC056F4FA41AECE8EC2,187.52872
2E5858C1CE329F0AA2BDCB27F7C2E81F,309.51172
2E5B82526828BBE8AE6379758A67D0F4,1186.1201
2E5F9A244B14907B31EEF13825A354A7,187.52872
2E615B29CB5203F1D5862B721F7170F8,187.52872
2E621A4A538D4831153BB26E825F3BD8,180.24243
2E62FAA162FD19A198B8DF9811BB148D,633.84296
2E634640B5208C838B5827619FD17291,187.52872
2E64619EF5E22EB95058F422FB143CAB,1389.0481
2E6487D3BE5DC9B6BAC72BDADA98228B,187.52872
2E6792A9E3EF610038CBA736FE7B9EE2,277.21176
2E67B691D221C3F92EE1A5D0351752F1,187.52872
2E68F239E07B891AB916665EF1F30FB2,187.52872
2E6B213B28C0B4346233744AA6AEBAC1,187.52872
2E6E1EA92F83F256E0BF0D816FA1B366,187.52872
2E6E4398410D4A06624B28092F1075C1,201.87239
2E6EEDE6C8C1667343D332DA297B65AB,814.3594
2E6F56E9E78C2044DEEE10E056EEED4A,187.52872
2E6FD1982E4CCD0AB713829BB0F5CBE0,952.77216
2E6FEE3EBFA92343E25D5F9F7C5A51F7,187.52872
2E7060BB22E5C9867B6E7095273FF27D,187.52872
2E7066643C8F7C016C8D437D1A4B173F,187.52872
2E744F9A9F69916F508B52866BCA0EEA,187.52872
2E74D18A8AECF0F12A0888077D2AD9C7,187.52872
2E78C3C3F3824C423FE197D61319A08D,221.09659
2E7B7C8619460C11846D48EF0F1B7613,182.23381
2E809F9BE13F47BEA5B673B2358A58A6,187.52872
2E821F9DBC35EC906164328567236839,230.04707
2E82B0D22A46B51C25B97587FBC687D6,193.01059
2E82B90A0A08A2D4069FBE91E33E427F,187.52872
2E83EB7FEA1BC169B5FD0EE63A43F49F,214.06458
2E8408CAC32D2C5D5EB01F3EB733229F,187.52872
2E8498BC17CE346065DC231B6E7F2D94,348.5017
2E84A5CD1A01A13F4650E78F144F83D4,187.52872
2E85A00307CB3CA4692CAAB39AA4CF54,221.48914
2E8670CD836ECAE6C673D9D8A40BCD9C,187.52872
2E867BCAC3D7957337C8418F72D170A5,187.52872
2E869D517ADC1777BE0824BF25B39B83,580.9614
2E8820C3D712C9EA1DA9118E8A9716F2,191.59795
2E89D4DE35194E4BBBD7885937F25D20,187.52872
2E8A5855107D63957643B47A6DE323D0,187.52872
2E8AD6DAB4E6683E1DA49B221136F12F,848.8377
2E8B89E996A84FBA73A79E856B81252C,187.52872
2E8DD000ABCD04D1513DF9BEF656116F,187.52872
2E8DF23768F498C65B1F3D00BCFCE699,187.52872
2E8FD1453B84FD75B5021C4F2DDB653D,280.30124
2E91F4CF8898A9DF13A53F038CAC8FBA,187.52872
2E932DBFEE191BC85E871F10EAF0BBB0,484.8077
2E93E634662684A85DE1BDD50E656EDE,187.52872
2E94DF310570941F2E28220DAA132DBE,187.52872
2E9524CDCE971B28D1216F8E14425A4D,187.52872
2E98E8FC88CB13679E8459596281A4D2,187.52872
2E9AB626AEAD765A4FB90EDE2E14599C,187.52872
2E9AE4E5120ECBDE8850CA47DF54BB9B,187.52872
2E9C814CBB5A5BE119EBB70C2F4D2970,324.56256
2E9CC853060ABD6F6F721D5065B91636,979.84534
2E9ECC94E574E1371B29A04F96AFB09A,187.52872
2EA10AA6BF05DD43900C78775932E6AD,187.52872
2EA5891661545676771FA290A4B2E8C0,359.2204
2EA960A363BE8E40E192FB93AF6FB42D,187.52872
2EA9846B4CF223FF013FE61B2E8149D5,187.52872
2EAA75FB56227A8E7FB9727A283BA977,232.03076
2EAC809EE106F7A5656891B73AA08D95,187.52872
2EACBE5B4529E61A5B8CE40D6F194EDE,187.52872
2EAEC2627550E7BEFE71F25AA904ECCD,187.52872
2EB1891642A222C5598C73CA9D4E0726,182.55652
2EB3560B9E986CDB420109FD8CD6B987,187.52872
2EB4605ADFA6493B3F69003E7F4D27CE,590.6096
2EB4C90FCA279434D26EA7FF54838129,187.52872
2EB61B2D3C9F500CCDA934B717CC0BD4,187.52872
2EB78A54A9991D724D2E891AF0006108,623.8976
2EB7CB0D8B69A7C16239D4E121C7BF8A,360.23312
2EB92AA2B375A9913BCC5B02128542CA,197.01593
2EBAC0736B0FEB22E555646F9AA07EA2,187.52872
2EBBF02432AF38D493561A927C29D6A3,206.76645
2EBC9C7F8B14826E2831AFDC575B4D41,187.52872
2EBE90CFFC19EFDC6A853763F9CD0975,250.72029
2EBEA616D9C7C5A9B64E4E787EC76A65,187.52872
2EBFAF4A8F5C812C39806BE61B9B6624,487.03458
2EC5C763F8E86DDABBD5A2642B903315,206.69292
2EC663B26CDA55B1901BBC8006B65095,187.52872
2EC7C94C5CD9B8C9A9E6A7B0A32D9690,611.65753
2EC8096D0F40A0FCC4E53530AEE7C571,183.18195
2EC844183519C87CEDB3F4DD3DD1004B,187.52872
2ECB30B5F728D252540DAE7E162B94DC,187.52872
2ECF9BAB56D18381D61B1AB66847F7E3,187.52872
2ED280691EDFED4D5B115D8A61D83694,187.52872
2ED6EDDAFDAC08E27B11198AA9FB66F5,186.15616
2ED79DF8058C6BD255FF6B9E697F45AD,187.52872
2ED87812C5B9E0AEA609E7AF973CC795,187.52872
2ED89A4CEC362915EC1C13196A02D95A,193.49277
2EDBF8CC11AAE5FF5D4DAF0412540465,490.73706
2EDC021DA60A48BA9DE8318E96C72B33,176.42447
2EE00D2D1D0104281285120F52267545,538.428
2EE01E7182A128B46CA06AAB61D5CC30,187.52872
2EE4CCC5D240F51570DD32F247A776E6,187.52872
2EE5734C91103A54BA9604250CA16E3F,187.52872
2EE62B3AA928C4BCA76EB6FD85041154,187.52872
2EE6C0AED31CF6C27D011A037E3790A3,187.52872
2EE7A48D9D74DEB6E51814742DB89C77,187.52872
2EE83BBB3A390D6C37943A5DC71EF76E,187.52872
2EE86DE303D47C29C6B016185A37AD5E,589.5686
2EE917231EC07AE364C91B9AD3F2FBE3,718.00775
2EEB7331035DDF123D2EBD44C9E46F48,225.21667
2EED2280ED8CC56C4C506CF23131BC96,187.52872
2EEF7A5C9532C6B600FE72F208382462,187.52872
2EEFC8CB55879EFB5A48444EBAA145C6,180.31839
2EF12C0BBF1170D9568D934D12CA3F10,187.52872
2EF828BAF3C2CE04120D6854383B8B15,187.52872
2EF975B60D4073551157CA5FB3150740,187.52872
2EFAC644C06358DA86ED38D0DF0CCBE5,180.25998
2EFB2355488339EDA09B4B6FD5EFCACD,187.52872
2EFBC99DB48D1891778DA54767F21C6E,187.52872
2EFD179BF1B70C1BFBFCD6934B5A2D01,187.52872
2EFE5E14F3DE56359541FC28A1D8CBEC,187.52872
2F02E867AB9D3AACCB3F2C5742A015B0,274.38745
2F0337509BDF8F44A459B536D38E3843,653.85266
2F03FC1A75BBB7676310E52E15752EBE,187.52872
2F04DB4D8AE57C6FB5BAB7082623832A,189.70917
2F089E3646C93D750B167DF561D979CB,187.52872
2F0B35429496036A6AA7A6EBE5623BB5,187.52872
2F0BEACD9E92181E9AA6E68FE3D3E2FB,187.52872
2F0DC65AD199EF2EA1B6DCFD09CFA774,187.52872
2F100AE33B6BA53B628E9CED37BA54C2,187.52872
2F111815ABA17228AD2A1C65A08EE462,187.52872
2F13481297DDB2E093144DB4A22FF1E6,1089.7747
2F13EDD76A192A26EB2A76DA28C19793,187.52872
2F13F1D2B9EBB17DA9CD11741C5C5395,180.25998
2F19B02A65ADBF564F3641D01F555C7C,187.52872
2F19C3045AFE749ADBE75E43EDCB97CC,187.52872
2F19CC8170480BA1981321DE19466B92,187.52872
2F1B9206650890589E6A2FA0851167E3,187.52872
2F1BAD1ABA365555507093FDE56A392F,187.52872
2F1E2E17907402CE87D897A54D224878,706.7279
2F1F3130B647CD3083B39F2D4DE6AAD7,187.52872
2F1FAD1468E45C85ED23941B0AA15C84,187.52872
2F20C42BFB2A6534AA75DB66A308A2CD,187.52872
2F228733E3D81DFF3DB873117D603F95,187.52872
2F25BDA759DE3E2D1F9A4FAB55516D39,824.596
2F2649B4BC9EF8E86A1A1D26AB2A4D73,187.52872
2F274C873FE0FA24BF5D672935BB11D9,280.83768
2F27FA6F594942F9A046A20A4DCF4468,187.52872
2F28AC4298C356478ED1AB048A1F5FD9,187.52872
2F291492461774DEB969E5441192143E,187.52872
2F2A1B32FCB4731F250D1053C7EE0E50,235.71152
2F2B2A79FAB274F2CC0BAB5746EC5735,187.52872
2F2C275345CECDAD17DA500EBB185BBC,211.3293
2F2CB1ED8FD635FE4802580B2C973296,214.68123
2F2D275A77A51C95B66AF9543D75ED65,1892.3328
2F2F0EE7EE0771AFB9798DB80269AEDB,187.52872
2F2FCDB349D29FB55A8442F8FF2D4DCB,188.624
2F3023761297081A05B778381480AD46,187.52872
2F3029CE225EC8182F1FBF5087DAC0BC,187.52872
2F32D5BEA36AFFAC67244F5B915454E9,187.52872
2F331386A1325D1D8540D73C4573E523,187.52872
2F3337F7973B77AF99839404F26266E0,181.66817
2F36D976ACEEFCED7D0EF9E6629AAD54,2364.1934
2F36E25B45308EA9A0938D7C7C531B69,230.18571
2F3ABC580710801FE2F096E18E86ABDB,187.52872
2F3B850DF45B913A8646396A207DCC9A,538.21124
2F3BBEDBFB69090FDDC6DFE9CBEF9147,187.52872
2F3EC23E3456C38ECCD42E00D2189301,187.52872
2F3F413A2D4237AD2801B5722F971428,942.11523
2F3F5C8954D50A9B4763777F654AD015,187.52872
2F418904E58800A59581D7D96988063F,187.52872
2F4734B5CB024B61DA885DC1B8B98A50,187.52872
2F47CBF1FC432D0F5A18F8F979864043,187.52872
2F49D1462C00C23AB69DF35D312CACB2,187.52872
2F5028583327997BC0A9D9242CD43E0E,187.52872
2F524A7E169D80D06A35BA5C4ABCC99B,187.52872
2F5443BEDBD12C1FDCAA31A2315B4179,187.52872
2F54AC2731722641B174C4BA837FEA34,687.36725
2F5502915558A421167D441B216C0385,187.52872
2F569057AAA32C146611180D06B2391E,186.10863
2F584728CE515B35C25D052CB4B7EC38,187.52872
2F5C9A4A8CCFEF70ED55ADAAFE99F5EB,187.52872
2F5CE420220F3AA31F54EFE885436292,246.64539
2F5D52A004357FE8E3EC60839119F515,187.52872
2F5D5BF3064D399536C98B1B9579B408,187.52872
2F5D7E45DE30EECF0304E1123C3982B6,187.52872
2F5D8629CE6E9E8E4CCDDE5A0AA05EE3,187.52872
2F5FBD43A736151B65AB4522EAD800CA,194.66183
2F6286F313B9B61E0A2CD6752B66AF19,187.52872
2F63A8631D6CBEB1ADE6A35BA6CBC814,704.8699
2F652E7A41B9D8D1117646078A1B4F46,187.52872
2F684E983B74090B7EC5805EBCAAEDAB,519.7446
2F68AE911B5E8FCA649BF739F81364E2,190.07964
2F68FBB152A8E469D13FA6B0F41F2194,1499.5299
2F69E7657231E68ED9972CC670056BFC,245.9344
2F6C1909DA18F424E0B20A2281A7CBBC,187.52872
2F6CD04C459A00784AF2AA7E8F40E22B,187.52872
2F6E79266AB912CB1198FF1686311029,183.89458
2F72C66E70C8A4A77339187D4F67AFDD,187.52872
2F7394F524DD8C86CB569839DFB44332,187.52872
2F73DC0AE3D21F8E8D29DF4521533DE7,187.52872
2F74C0DD42114514801D84E9BC1B24BB,560.73315
2F74D34CBE5FFE31EF9C1BC6209F4AB4,187.52872
2F74F0495A7D426744F5426896301DF0,187.52872
2F750473777C3376D564C63D08736A6D,187.52872
2F75327A585D24EC5E88FFD0CC3E55B3,187.52872
2F797F51433A4BEA8FDA4257FC6EE65D,187.52872
2F7D29623940D85A2B590D3A9DBDE190,188.17696
2F7E339EE2D3890904690CC43CEEEC80,189.97699
2F7ED5858962A2F58C593FDC5C9CA661,188.72838
2F7F09279F9917D2057FB74C464B20CE,187.52872
2F827CD479506977C3303FECDD63B1AD,187.52872
2F8308E302449684340C7AE9F88C359C,285.59613
2F83E77136EF90498FC1166DA66DCF38,203.137
2F83F83793A0ED795C9BAEC1068FB4FF,951.5959
2F84903CA96A529685A2814B107C3EA3,187.52872
2F87A53D72234BE1D6D9226A2B29C89E,187.52872
2F88872FB5EBA162A546866C47AE4E93,618.69006
2F88C1BC36198672580C5441113034D0,187.52872
2F8A4A662C25722E1CC96EC930311CC9,187.52872
2F8B155CD535BDC91E5C9266EFBBC17A,187.52872
2F8B3489043330B2FE47A49D57500B5D,187.52872
2F8CB8DC36D2DD60285D359D275B9D11,181.00642
2F8D0BF9EEC48D51A76D48DAEE80BB37,187.52872
2F8FDEC11A0289265BB1A49C717F0B16,187.52872
2F90F2CDD5D65DC52C0D9EB391F0AAC0,314.95206
2F925E7C518DC9A8DF35EA02FC9D5CA5,284.58795
2F933FF253BBD5200ED2679C60FA5503,187.52872
2F9779F9F0A0EFE0A400D88AFBA4712B,667.44086
2F98F424B2C617E2255105AF8DBCE83C,187.52872
2F999A7D2806DC2C7D5FBD95708794F3,194.97916
2F9BB3DC5B5A4FF8449EEB3EBA81E601,187.52872
2F9E367D47E6128114A5B58E653B5793,187.52872
2F9FA77F8175B75DB6FE61727C1DC28F,187.52872
2FA1C3C0C648BC0FA539A5E5088A1FAE,640.8105
2FA1CA975F49DEDAD5C3F951C26D5DC5,187.52872
2FA1CE7FC6CF5814B64E270760C09510,187.52872
2FA4A4CBF0383C628F2FDE19ECE6A879,218.87602
2FA53A7B0B9B9879DA18565EA8B3EA51,187.52872
2FA813F58B9E8DE8AA8A032B288A0303,201.30257
2FA9C76CA4E9D95DFC6866849BAAFB96,187.52872
2FAAAF9BDB1A13E45B8102F16C3C16EE,275.88202
2FAC69AEDC1902EAFE8EE31748B10445,187.52872
2FAD47CC4BDB657EFCE649BCF20A59EC,187.52872
2FAF3F6EA6A435F98C22FE226CE262C5,187.52872
2FB00AB67437612E87F5AB7238F13FED,568.81995
2FB1DA9C52F4497F0CC9F7411864430C,187.52872
2FB206A482EDD567A7D5D9002051B1E6,187.52872
2FB3E27E4DA5DE2B8BF97FEE183132C7,1213.6503
2FB45253C17E48A0EC4EA92E20EF1F20,187.52872
2FB4B7B80907E064DF638480DEC98019,345.27368
2FBBF2094ADDB47E666904B3F4EB0EFE,187.52872
2FBE6D7BF3363077A45C0F11A1854EDF,216.7801
2FBF02375D483B8B3D78299E31983E28,187.52872
2FBF11ACFEDD40A86E4DDF285C691F27,192.47922
2FBF50E2C8223E571F4F69560550A4A8,187.52872
2FBFBAF252E1140146F7031CA21FD801,191.27933
2FBFCDF059BE6EE7A6454B905F052909,575.7397
2FC0302DAE799D4CC43BE89D05F4E4CF,187.52872
2FC104DF035D9A24835BC8AE4522E97E,187.52872
2FC2443D23AC54C869C1A9B878B95726,250.14587
2FC49CD14662BF5AE3DA74A9E7EF2C69,187.52872
2FC5029D5534140F2EF7CEB18E2A3E41,764.2967
2FC5261B900E05676FC753D245B21538,187.52872
2FC5823114137665E322C69BDFEB24D4,186.52863
2FC6821FC80B5A60FB30E0C95528EAB8,187.52872
2FC993AC64BE845886A3CFF6929FD377,187.52872
2FCA34902BF52A3979BC370DCFD9F46F,187.52872
2FCBA521F162923CBDB79121DFC759D1,187.52872
2FCF2A496443601B11893EEBC1CF01E0,187.52872
2FD11384F0D29760F0AEB23024DA9B65,195.31622
2FD3BC32C987720D8BD7A4CB0DCBD205,187.52872
2FD502800344BCA038DA171C6E2FB405,333.77353
2FD8DF99D1FEC6ECEC0D962077B4C12B,187.52872
2FD99987CB8609FA09F3BCDB8B514577,187.52872
2FDB24097722D92BC18961013F240D8A,187.52872
2FDB3B95EAE11D8730A0CC0ADF2974E1,269.131
2FDC429A3BCAB499D201A1DAC9757650,187.52872
2FDD60A8963A0BD92028F0EA74B9A10F,187.52872
2FDDE39B16B5B0331CA7D955DCDA56F9,187.52872
2FDE55808E30BA9E576E89C547B93785,187.52872
2FDE6E66FB76A8C07BF4F62D0D86740B,187.52872
2FDEA6DB173AB340A04D2E604CFFA7E6,236.5505
2FDEC3D9A991B42CE55A10B1044A1195,702.1335
2FDF633D6F611396FEA2E5327949D56B,190.07964
2FE0B7B3AC473B086EDD90EFCC242968,187.52872
2FE0E0CBE5DB3CFFBDBA2174D3E6D19C,183.00667
2FE288133E3AE10D8192B28A90B3AE99,187.52872
2FE3509CD63438BD8F1E277F17EE3B03,187.52872
2FE47019BEABA9030F548F9CB9B7E9A6,201.87239
2FE4DA28B892721DA7390BD881D143BB,187.52872
2FE58A65258A7E2528BA9C3F0144DE21,187.52872
2FE7DE06EA78FB55DD9BA48F3D0F31AD,188.72838
2FE82142CB201ADA1AAA73F2BD3E5745,183.00667
2FE83BA42BCB75192A0856077E1A0C70,187.52872
2FE9E492A6D70C785FEAD632E3404B14,1185.7993
2FEA9E890E0A9411F364304835F2B252,187.52872
2FEB06728B546D48F72BC3EEF3E86876,240.22427
2FF051219B2C78E6912591C962DA41E0,187.52872
2FF15850637B8F6B91D6E59C473AE402,187.52872
2FF370C2C0790B9429814C71700E123D,187.52872
2FF3961D8E80FF48C63A4D5414B0EF96,184.97664
2FF3D1675F7B04348382101B90AB1D1B,187.52872
2FF51E15466859AC21EE3C01DA9920D2,193.61496
2FF615B1CF7B2BD371B8AA523C405128,193.99197
2FF74216A6FDCC4C44C2338421DDBCC2,187.52872
2FF7A19D888FA1716E0C883E196D45FF,2157.8354
2FF9FA8E80B7E47CE871013ED4F2C482,187.52872
2FFDE552877A0A181368434EE5C74AD0,187.52872
2FFE039DA6F547154115698DB28A1C39,187.52872
2FFE467C5E808A99EEEBD585BD5B61A5,187.52872
2FFF37C098A7CB64D5AED633B92DD4DF,187.52872
3001D739BC63BBDBF1A8FE299A0E4963,187.52872
30064845A870812B5770F977BF56EC19,180.48003
3006919488241B8270D85DAF1D6ED1A0,191.86887
300705BCC57E5C6A226967065A06E130,257.29938
300849162F053105C47C3BB2D3AE93D7,223.59065
300B0573CA09F3122CBB89F829A6762F,196.6894
300CD3E6E87C8230CE54436AE18764B4,416.2326
300CD9FC5E3BB452BCCC70168D48635F,190.07964
300E446D70B66445BD37583CEBA28B03,187.52872
300E7D412DB97456A78A96662A701B6F,187.52872
300E8AE2C244429C7C8D97A2587BE56B,624.797
300F6D47267C714688F8D9FC69B025A0,204.30058
300F74DF89270B7434EF147CE5E5778F,187.52872
30149CED74842D5DF5CC11CBB4937441,178.5771
30149EC8F2C490468BF1EEC7F71FCA0E,187.52872
30150BE87C42E3DE5C19BDA32A8A38C5,187.52872
30170D14A4D13F499EEE762AABC4CE1F,672.1494
3019BED24B59701B53F463B43ED7916F,922.79456
301A5DD75D6F07AC9016FAB6989F9EA8,187.52872
301A90E0F4484B50603A31E0F89ED21F,258.76666
301C27CD754EB3DA72C941BBD77F06B1,187.52872
301D27D042AFB24E9772FA3051737F59,195.23859
301DE347C520B3D69FDA662B57C8CEF4,191.08456
3020336B0F979E438FF2BED5F8AC55DF,187.52872
3025D4E89141B1AAB550060560085B4B,191.59795
3026D90DFFE12809BBC90D6C6F3064D9,187.52872
302739D6716FA3995B058DD12C8F659F,199.56891
30289CF6285D399C3EC6ED76D2BE21E6,187.52872
30297D3905EC10C4D4D05E0DD5F9182B,315.59418
302E611F05564715E37ACEE61F49C589,662.1089
30323B85385652663F47758E36A59118,250.33817
30329762C856486C8A1D3397BF1DAA32,187.52872
30345BD4DC79AB0DD86CCFFD04EE7DC1,187.52872
3034C785FFCCEA18F576E18054501436,181.66817
3035F1508ADAB636A78E4BA93DC1EE48,187.52872
303664C550F8B475427203FC9DADECCF,187.52872
30374F26613B8B168D4737BCDB6FC658,196.18936
3037DE78D8DFF89309F8E21E43DA6099,190.3483
30380BA92B51666EC1A0305595280708,982.1919
3038C7CFED8000131BFD7DBE0B33FA80,187.52872
3039C929226ABD4922E6C8905A684199,187.52872
303A6F563855FFBE033487053C781157,187.52872
303ACD30F7A479E62AE12AD40DB16F8A,300.19965
303BACEBE761ABC1D9E654F7CEF5B52C,187.52872
303DB026587A749D2B7CC4C7F0FA23BF,187.52872
303E6A0B02E073EEADC4609E61F81F53,280.39194
303FC6E3DB03369C794E6F101C4FB1E2,187.52872
30415A68E558978C573DB75A256EE788,187.52872
304240EC63A7CCB3AECB337397A7DD09,187.52872
3045529447C807711592CDFDE91BEF4F,368.2171
304795C99AFE5147E1F05E0EB49DEB93,187.52872
3047FB6D20094891A6DD3747D923E1EA,187.52872
304861957E28472893F3C861B625954C,271.6437
304AC75E6865796E3FC59F29FA18F58C,187.52872
304C0BF54DC7202D5B1EA58F464E3CE6,836.654
304C9DF207E8CC0F371FF6415AD67CF7,180.48003
304CB90F65354B38F64082B9FA51F4FA,187.52872
304CC66789C3CE222B4DF9C61983A561,187.52872
304CD500CF1E5A5D563E54207BDB0C65,187.52872
304E0F6F531606DF7E2D827B4F82E8AA,187.52872
304EA0303A71477FA971A17AA33986BA,601.92566
304FB144BB1387741AD4C92A72BEBE8C,206.49065
305360F042B4F959B0708F57D2CD5DD7,226.59775
3053BA2DF80E0B80F54B003FCA0306E3,187.52872
3053E0D209FD696F865BFC0870DCBD22,187.52872
305474A18EBCD5DF26AB73CD79827468,186.52863
305547743ED7DEE8027401DAC42F146C,187.52872
3056C7711F402633C7AC7CC1BBE6F704,187.52872
305D9C5719E78E0B991E151453DA18E4,187.52872
3063F70137587EC7C2A2573928461CB0,196.48764
3066361A8ACCA78B31B5C8B71A49B050,187.52872
306710B04FD91D126A6D83C578107B43,516.4768
30696E479C3F9BE495E8071F6EB2AB8A,187.52872
306B084B39550CCEBB462179AF47C10C,187.52872
306B82C8ABAC9167923E0FC383CB70B5,235.58536
306CD6DA58BA3FA1A21E7E2142CAFA11,210.58846
306DDF759D1F3E9D798016F861691651,189.56822
306FA5295CE6BF99C1C7CA090C77684F,193.56836
306FC6AD541232B8742B6E4EE3683F74,187.52872
3071987E09DB183EAB4F9BB83A250AF8,1572.8608
3071D2F2D6776AA2462AA09AEAF08CF0,187.52872
307260789C03D3AB0C5FD7DA94667F6E,201.33072
3072899A95AAD413CD41F196B776C1E0,187.52872
30742CC7410A1DA8E578405C5A77FCD8,187.52872
3074495DB90C041986FA764A4DDABC25,187.52872
307491B1644E0EF24375F3B993BAC906,187.52872
3074E1284C9827A8C436E3EF6D1D7DC1,4459.7295
30758DBA1D5013FE6489E7C76A62238B,187.52872
3076CADB1CA458C218221BBD0423430E,187.52872
30777A2F91B19788F527A027437F90D9,187.52872
3077C0D47DEED790DAFB236EDC6C4C05,187.52872
30781A6526C244DCC873896F92E55C77,187.52872
3079D33C1717BCA74323EEB6AD19F55B,187.52872
307A484E0DD99AEE2286B6A2D8627864,187.52872
307A8EA83622462E0B0B938814664CF0,187.52872
307C3CFA6FDA2DDD5420E745690E0425,958.8529
307E062FB795A80EFA1E6F9C7A468802,1261.7192
307E7F167B0DA547D67D7F37D7B5CFD6,187.52872
308116DEC0BBEED9DCFA43AA4EAEFB87,187.52872
3081C563561F09F69A91A1184517D924,187.52872
30852A026F830A2728565AEA93F66E69,187.52872
3086132D921451F60BE32048C26D89F5,193.36469
308624AA2FAC6502A5F884F765776C68,1281.8967
308632CCA52267CC9007B71CCBA6F187,283.5999
3086F77AB88E1CCB708614B42EFFF991,181.1368
3088D6C49EF8FB845FBF099CFA24CE7E,187.52872
308A09EA34A1FB8F107D66F0D126572E,187.52872
308BBE8079BBA0E567475BDCCA3C5521,257.35858
308D280FC0106C06E36CE47153B2CEC9,187.52872
308EB15AC71E57A7DF55E259B25600BC,187.52872
