uid,cluster
1361204FD4D691FB73D18548CD898E50,0
1361A88C06A7E2F88858577951744E93,2
1361DDA80F0D6E174C34E6E471AD72DA,1
1364DE651C94BA449C29C69D04E48494,0
136523C993E91A52AF9CD4C7F6B6D4E5,0
13675674B5E70431FB2A9CC2399C3499,0
136885241F88B6CBEF4449358973C659,2
13689989C453146D4F8C8AC041620C4A,2
13693ED98BE4B5BD6F00A039D0DB8073,0
136A45471339287D0E02F5FDDBBDC615,2
1372A359114B3D03DA30A6C7E06E0744,0
137601891E6F2CFA0FC08A3B026DB7C2,0
13762AACD8469054C2E87B2A31E9A744,2
13771CE870BB64F0E9B368F4C18727F3,0
137942B347CA7706660D9E3DD1A96D2A,0
1379ADED0564A567DD437F5F234A60BE,0
137A165F97CD8C130F3A0ABDCA402D80,0
137B05867FE91D208C5E2A2D24720FF7,4
137D313364528A6C16F53A68A74A21B1,0
137F4E6637F8067E472DC2F191462D45,0
137F6537B236EFE6B877642A0648A156,0
1381F8D12E725E0554519FD73C351BFF,0
1385A24B61B5D01814C38A8E70678B0C,0
138CCC9B8B56B8CAA845406CEC9883B5,2
138EE01B3312A8BAC159AD1CDC795589,2
138F14EAFA0140D4E7DB0EECD5956984,0
138FA94BE770DC63312559D69DDBF726,0
1390704FD7CED92BCC051E9C07BFBDDE,2
13911D0BFCD741F99491A5E28303A765,0
1392F5C532809F05211AB98F4F060819,0
13950B8D4EC4BF7DBBB163B602359EF7,2
1398408F59DFF1B97C273B4416396BED,2
1399CCA50946ABD972FC78479F6E0C75,2
1399F02DCF5C0E1A9154FE5CC4189B8A,0
139A6CF95790792A905B8274961D5EC5,0
139AF271B7BEE16214EBC2C2171C78AD,2
139B0CB51409AD637474E6271D6B6ED2,0
139B7D97D6B4571ADE327DB679F636D8,1
139CA7771FC4326A100A45E11B6EEE70,2
139CC87FE7EF299E4CB197F9B686502C,0
139F06EBA5394B383D9598F608FDC8BE,0
139F58CF2871C13730F8727234565448,2
13A5A33A39AD5E324299BA412D2D3377,2
13A93FFD352D41923CF77BA65D17CB28,0
13AA3317D04DCB4C5362CCBEB34E6F61,0
13AA44AA1B63E78545F000C162743435,0
13ABB2C4FD3F677129AA08DA5C36E77F,0
13AD5451447421B96A8232258DA80E87,0
13AFD72BE152F23EB991CE8CFF2AE685,0
13B0792F1810A35C2272DAFB56C2B5B3,0
13B13467A3BF7D7DE56826C111ABFA33,0
13B1D99F876E4AE1A7DD3A741CE4BC57,0
13B23BED37BE209FA53EFFA07424AFB5,0
13B7501774C1802F5F1A0B3B57EA73AF,0
13B7BF36A2250B8AF92EF9AFE09E51CF,0
13BC5695348F37FAEFF39ADCB4F95356,0
13BF9FA5853DA50FE2A5973EBEA85063,0
13BFDF16572A5444AF934DDD9EBA4726,0
13C0E10234D0992D5EC40FE56EC49F8F,0
13C7E72E6E64F554A4ACF14FE06039F4,0
13C9C639435A8C33F6A3395B71A0CAF0,4
13C9DB0F3335ABC6B06A2E6A3807B03E,0
13C9E60A5C3EA5D9E152659EB6EE73EF,0
13CADAD144060783C7CEC37576C050AA,2
13CC010549168B358B4DDBAF3320F7C4,0
13CEFA9864FEA429F5606A10932020D3,0
13D0B2FB8847413F69AC32C099F0BBEC,0
13D2212F479F9A3DE27A1F1B84E4104E,2
13D353991C0A158F2DFB7A865F63B284,2
13D42E45E1C4126D8CBFE9AA9D0EB50B,0
13D63A6AA2EE2BD770F6EDBBECAD8833,0
13D64A0C3A588DA39BED68637E57AE26,0
13D6E43B7341E07D48A601C118ED9ADC,0
13D9D71E9C71958BE74403088C672813,0
13D9E89ED99007426477FF63D5B8BF4A,0
13DA04CDD58AD0F251D47A31CF26B13C,4
13DB394805E7D2569E1A2FA50FA3BE7C,2
13DBEB10B9CCA4D538CD7DB825458E91,0
13DC91ED8E9FC7175BFF3E036C13FCB6,0
13DD1165A2F55701AB10D93841CD54FE,1
13DEB358130388BBDD423875BF912D11,2
13DFB111AFB219BFF1FCC1941C5D5B76,2
13E027DC80B7DB3C3884807AFA8C00A7,0
13E098CCDFD16E11F9A4CFEA401D1BC0,0
13E3948C53ADA3A6CC3C1431FD65BDFB,2
13E7DD0E71F5B6427ED6ACE46EEDB5A8,0
13EBF9DA43696D08736B60016C9DD4E1,0
13EC104943701D6B48AF0BF15FEB2C70,0
13EC4810D56744E87D5409C44D1282E4,0
13EEFDEB9DED011463FC3882673969B3,0
13F2BE6FF1741E76DEED376673F470AE,2
13F34E371479A0D657B479DB1F6DE4D4,2
13F5B7EB4D155A2367B900F29DC92465,0
13FA698726887104CDE04BC832BE2B98,0
13FB24F063532406DBA0834634759FC2,0
13FB334E7DDE16DA5D2A28B1C212F195,0
13FBD135470BB1B8FAF98FAF6AE033AE,0
13FBD53261CE9EFA8930D3316CEFEBAC,0
13FDF0DAA6EAB56AF72E71CC473437F9,0
13FE4C85A46CF8B01BD295D169C4045D,0
13FE99DB2ED328DB2B42E22E5A18E1DD,1
13FED44DB48FC5A852E066F8BCED9ECB,2
13FF279E5DE22C92487C29A569CE191F,0
1400235A7A0AA4FFC45AA0640D5DB2BD,0
1402B61F6FFC49CADD00FA5C2BCB88D1,0
1402F94CAAF973D24B103EEBB468B227,0
14056BBE9E56C9D262D7F978FC0DDD6F,0
1405EE6FE98195807E49749DD111B8D0,2
14089211FB70B1C71B4CDD09A5881445,0
14099718BCACC16F70557470C5517068,0
14111A033727B673EB18099256563BCE,3
1411B46BE74EC99A77B947B715803AA8,1
14151EDA60B120E84F208C76A4646424,1
1415909E3569BBA83A8F3163775712D1,0
1416A17B4C623BC70BC673978322DCF0,0
14182FA6986AA0F5844C04AABC403702,0
141A9689F2A24BCCA982C90C10FC1248,2
141AD756804537FF4C04B30EBD2ADD09,0
141B5CD5B04BE70F72C88450B336BBCE,0
141D110483150244F5BB08EBF25209E9,2
1420D0D8A69329E6F0ABE422B35FA2F0,0
1422948E492DA4E93AC13C510DF18C7A,0
14237BA60DDCAE0EFFF342953D550394,0
1424BF16800387A6B12B831BDDF8D144,1
142560CB1940B6F7E6B4420F2AB96868,0
14272ABE47D324678CE08710944151C4,0
142BCAE3D30500318404DB21FD260086,2
142DDEDC9E6AC8C6119A7074331AAEF7,0
142FDD0A785EB82E959D1CEC36652176,0
143273B7AC25EADF3DEFC3CBF4BF1C58,0
1434F8CD6645BBEE90E60CB315A3CFBA,0
1435F082EC314B8DA5FADBA0F109C885,0
1436390AAFB987A08209974DBDF3776E,2
1437D9B0B6AB7094905D25BD1F18781D,2
14388D3B767133FC75C054F3E4A3EC2D,2
143A12A203FF28F190AB027C36DB242D,0
143AD95831409E78C95BE2925805030C,2
143B415B1C85EA85C3FB44F398168460,0
143D0BFA8B9AF8EDC0DC913BFE047811,2
143DECE19C411DABF684A9D72A7DB964,0
143E687DDBB50F26A748ED1AE77D4B9C,0
14407ABE58268CFF03DEBA3EBF33F794,0
144099FBA9B718D74EFE8286514BF7E5,2
14424FD3BA98B6C691786E24AA3A5EE7,2
14432F6D51AFB22679F98C5BC12EFE1C,4
1447BDA47529E2DC6689C03177BD8BFF,2
1449FB0F75919D07693D6FEBC244529D,0
144A67A9F3F9E2441048B9791BE0CEA6,2
144AC8DD63519D91D24E1AD13ADCB144,0
144EF61FD87CBCBDCBAC8E40453809A7,4
14503D1DAEBA9C261DFEF8AC6BB9A4E1,1
1450E2A7301FDAFC5E0FD526B423E75C,0
14533D9B4F23DF12E0941FF551950424,2
1453B11EB8B7503A1A458F5447959ADB,0
1454AE61BE58600DD9068B0E76D7D92E,0
1457BFBFF091D74CE8D53EAC0A21FF73,0
1458B8642A795C12C92F8ED0A92047AF,0
1459F7B4E521E52423434650BFE68E00,0
145B849438DB257C323409F09E92E630,2
14624B45FB7A4137C008019DDBDD516F,2
1463FD54A60935FDB7A8952595B9CD99,0
1467E1AF4C553B4E6A8EE6F76CE1E85C,0
146AC5C895C9895A552F39327212FE1D,0
146DA5C348779A708A8499CE1EF5F42A,0
146E1066AD4CBA382449F22C38DDBA1F,2
147056D0FAC8C4564DD73F322B3D54CA,0
1470E3B436D08D20858118A76D340A37,0
147468DCF9586D62A3DB5099F56883AF,0
14763DA0A1601401B7671311751F7DAF,0
147A795C3F36971A5AA4E3FC3FAAFEC1,0
147DA02C189A8CE0F2F6223134237E08,0
147E471ADF28F08D9A495DF50566E62C,2
147E84779C2FEA3D8D1A967EE692AC43,2
147EC89AAC4C29566187C8B8189ABA4A,0
147F8486A086A79360F21A921BEF0083,0
14805A2E381B8D152E28A8DE7C878684,0
1481F30BE7C9582F893509A42B8C89AE,2
1483482CCC7C3EEA5833F99FB31C331E,0
1483EBAE6CC322E20C6CE7C1014FB721,4
1484493C2DC1F1550C8007431373E1C6,0
148B1B4F4FFAF355F23F4AB20F486CE0,2
148B29AD6D8E1D2252C655023ACCCC33,0
148B706C90FB1A0A36F4D75DA55FFB54,0
148C8CEC95AD1C40B22C97FAC4A647E7,2
148DFF6FCE8E27781CAD25B9A18D9FB8,0
148E4431D0AD7FE6CCD9FFDBAA6AD50E,0
148FD581F6FD5947A9F7DD09FD103DF9,0
1490060427B7EBF51BFE25AE9C43C45D,1
1491F2A45B14B6E52A2FDFF338266BC3,2
14927FFD1E6842F9D4B7464960C13A78,4
14942456F1D97FFEA3033A3927A81EB7,0
1494B173115F345074CC2179480A26C9,0
149710F8B46D96894869B4F796E58363,0
14972D45140D17E8771456ADE313586F,2
1497F872ED8E3FE3900A0FE74736F664,0
1499088222BAC5A2F5B709F2C47BEA6D,2
149AF92528D091058BF00437AA91A300,0
14A01DD567C421A1DCC6B8B6EF82D240,2
14A3903DD1C532FCB1BB0A7E27260FF5,0
14A5E1F309CFB2F65C83AC4723645123,1
14A813BFC5176E7DDC24EA850F64949A,0
14A81B53311D032D64E8AEE18E12CE1E,0
14AA1389C38C61DDE19A2735771F8C47,0
14ACA9FCFCC69FD92567687A5076F1C7,0
14ADFF5BDEC15B00931EBF0F345CC61F,0
14AF5E8056125ABEB3883DBF4D258167,0
14B05E9555131F5782148C2274F5417A,0
14B0FD144B35A59EFDFF1A8B858ED5FC,2
14B20C91407EF9690F86DBB6D4E9292D,0
14B48962EA162F3707049E433A4D2630,0
14B6903FA7256A0C2CE126CBF172B03B,2
14B6DDBA3812894723286F94DDA36A1A,0
14B733D73B3D548BFDC6CC9D043B75AD,0
14B84FD976C8862546B564DC4805B88B,0
14B891A6FBB9E33CAF79B9637AEEDE91,0
14BA84B3602D68A4661EF731E448DA94,0
14BD2EE13DC10BBBDEAEF4BB8D31844A,0
14BD39E4EB2003E75809E89D65E67330,2
14BE530B75D70AFBBA65487525091AA5,0
14C071B37BAD268FDC5CBAB019EFA90D,2
14C08BB09E541CAC48E2CC188C4D5399,0
14C157D9EC684EEF74BEBB4EF578129F,0
14C49170A295EC85A7CBEE7F5F005DC0,2
14C50F728D09E24A08D805474FD1A695,0
14C5864DC5940A4A5F22B3C35CF0EEF4,4
14C5FFA5E912DF6397E1BF8ECA12B1EA,0
14C7D214F4E17702CDC0530A18BABFC4,4
14C7E9AF2B0BE428B7ACC55D5A179988,4
14CAC62347E072540AD21D00604418B6,0
14CBEB594B5FEBD37EAD756473977ADA,0
14CF09853BB5BA3D11B6C18A6D3335AB,1
14CFAEEA66A9C4CD03FE9545031DD6F6,0
14D1A9E960784E222259C56B67B1F771,0
14D241494976465B49B2923E4B4D1D65,2
14D277C76DD4D6FA92CB043E892EFE2E,0
14D38E74D3C46B3159743E1E69AFDE68,0
14D4DEC7A33BA2FF30B4A3F0A138064F,0
14D58F747B2F22D7F41118DA0BD9E4D0,0
14D6AE5442F6515CD856A4FA7BE52663,4
14D88587227B865FCDDE04C160FF21A5,2
14D9282AFD8B6077B29F14206CF0CED6,0
14D94E13FC395D69096F4F3E767FBF7A,0
14DA8B4585BFCE52DE1EEF2B0917D560,0
14DAA23439BA5287A3A728C4D41BA367,0
14DEE40810CD29206171446CB1D65FF9,0
14DF600A3E0AB239C1FD3ACB91755A7A,0
14E0C7BEA67203D4BC5E7610C000DA46,4
14E1A5B65DFBBAA3C222476FD4020485,0
14E3D0002D63506150417FB3FE2A46FC,2
14E5314399F59594C86A55DF4774A401,0
14E753296E51D45EE62C220D2CA3CAEB,0
14E8AE1F2F4965745C38BA87490D3510,0
14E9A69B3E0884274E3B987AAE437CB8,2
14EB0E24B5362DB373B36DBBAB7761B1,0
14EC3C62916A3D3F1B5BE76C56BBD199,0
14EC504E62EA8D79D038AB110C4EC42E,0
14ECE0A38238BABEBEF6AF73D43293D9,2
14ED2F981F4F39916D43DD455A46308C,0
14EF82BB01C15513807EE2BA8E02BF8B,2
14F26B422B54E9D5F9703C90F3A5E48E,0
14F3095E02DCBB70E2B122501F4858D9,2
14F492807A9DED9B86F693D0F33BA17A,0
14F642CB296783D5837B0825F81A444F,0
14F834CCB9A1E449F318EA1E6293A44B,0
14FAC8684225D31A8F4CDB7DBFB4B799,4
14FCE6080C5500FBEDED521CF4F824EE,0
14FEE9493602435241D35812584A4864,1
14FFC1B1229E364F1D8ABA5DA05BCD5C,0
1500A144435171ECCE2E563F35ECC680,2
15024AD31A5C6473E0605BC644E79E19,0
1502AF86B2DAF3AB1E6B78FD0A16321C,4
1503BD39346C7F999FB2F499C62F688B,0
15050BFEFF37F55E416709DE0D0EDCC3,0
1506C549B6F94D4D04B5F96E679CD321,0
15082DD6FBAEEDC1906F0539581F4406,0
15090C1859677AFA14BA8293F61F0F6F,4
150AB4F0848EBB6802E9830707E127A5,0
150DFCE76A30B8825F603B8E945ADBCE,0
150F50A05EBC494606BD5228CBB834D1,0
150FC9EAC5C761885DF6B0E2CAA24537,0
1510075D643462ED1E6DE87F87B03B48,2
151120C7CF105D538AC721D798F0E0ED,0
1517C5C0B6E815557BAEA91BB6AEBFD7,0
151AAB092A8C35D82BB4E6F9914BCA70,0
151B00E37C32565FCD3CE6B18F51C569,0
151C02A2220818EC15D17B9E48F87D98,0
151C87D390BCB1A9B254843F6596A044,0
151D3ED01D58D08353D2DFA60B16DBE6,0
151DA7541B7E40347960B8B6BB845546,2
15210D9CC9676C09BD2C790F9F1369FE,1
1521642EF3C33132066DD4FA5ABC60AC,0
1521E69EFF7367BA0332E93937A8F331,0
1522C04092A6E5F92F354590863F5B4E,0
152358BA431EF5E6DAF5D12F9ACBDE73,0
1525D38A3DED0B5992769469451040FA,0
15280603499A8BC594C59A584413CDB3,2
152A1F26FE1FD0252D5E1BADB4769659,0
152A8713366A53E388ECFB37F3BFD5AE,2
152CCE9DF99E0B0D23BEF64D92AEF565,0
15340B7F699904FDF36C1E7C8FBAF0A9,0
1535A24BC7BA1BDFEF680F1CD79F48F5,0
1535C312F3F017CF6BB977AEC9319B06,0
153657063BA0D8EAFB52CE88795A88F0,2
1536B4828BA90F6EF200EF657BD5674E,0
1537115A33DE8EF00EEBF91FD1AAA6B6,0
15375869B166E35D9B57D523D06F87E7,0
1537C1E68F14EDCF46221ADE8B4D4CE8,2
15396F26724B3F702CA97C71F76CB091,4
1539B492AE0564B853BC7D2D3DF4D9D6,0
153A27CF562F562555679419F93B134F,0
153B67C0AF10873746B7B2C574CD81FC,2
153BCE9D974E290207A68FC6A38626C5,0
153C1802EE3B8DC1781A9446E055E9D3,0
153D6CAC5CE7B62BCBCF08077F41F96A,2
153EF1E687F241F9216B8735A71D01A7,2
153FC5A886937C8030C3BA95581EDF42,0
1540109015F0926D391C05C47C7D45D0,2
1540B9C157E1BA26409096EFC7DAA081,2
1543B524DACC24F79BF3D8D58007FD5A,4
15444C027D586F5A4EDDF83041249F50,2
1545488A079B37A13002BC9DBBBCD7A4,0
154584101C5FBDEF00D326D8DE5F135C,0
1547BBE10F03C7CFC09BC09C22B80AEB,2
15488413FB673EFE0913C7EC5FE3C18D,1
15495EE7AD110FEAFBAD14B5BA614A55,0
15498C7AC539836E0CD5361E4B3AB8E0,0
154CD9F0760B5E4FE46FA7C1702552B3,0
154D0586680D6FD22F23B06FA02E37D6,0
154D90B72D688031E4CE1098A2394E5E,0
154DD2D3CEA4C558610323BE100E6A8E,2
1550D56A82DF9D4FC418CB201C248A19,0
15565C685A09232DA93977AF9648D09A,2
15585EEA14B944B68B2B3EBD2157E21D,0
155973740A411730A7E6AD396871331A,2
155A07A9B71A69FCBBDD922C90467042,2
155B10DDA1C92334F7F097DE4249F248,0
155C4226F8C937D5EEBC2A6B27AA9A08,0
155D161B14AA46F5B7D358D571D294BE,2
155FAC55376CDA3BB7EBEBC557AF7EA1,2
1561BA504A79C252E3411C841405C04A,0
156260F8A7894120B9CFE7F363FCF03B,0
1562DB70290FB84E9579E542F2CE902B,0
1564A57172F7337F16C656F03C138B02,0
15663634D2FC6B63F2FC9D56A0F33E06,0
1567AC02723CE0A163F7791C1010C59B,0
1568A5E4FF641BDB270CF367E1977E06,0
1568FF1C0D373B81AC22A9723A3CD477,0
156BD6172DB4C815732EF2F21205DDC0,2
156C2C4DB610BA5149FF0073F0EBB1DB,2
156C84AC4984904D5AF86BF4FF6D0C53,2
1573310B5507F5385933A8B03BE4EAA0,0
15736AC2AA7E6E730C9B01A3CF5CC4C5,2
15755C06EA81850687D412AC11A2DDA6,0
15768D236FB32ECFF22A4A4BA43716A2,0
157873C281D70B5A71D93761A683206E,0
157A906E666F89A36D8B1D78098BC06B,0
157AB97D59125CADD1308D1B3B4F5A85,4
157BB7AF89C6226D73CB821989D6579B,0
157BC126C2034E2D0B13BED61E1896AD,4
157C5DBBFEEAAEE5BBE199AA44F032E7,0
157E5E652EF1637D2C150520B26F9CA8,0
157E6979ED7DEDFEBA401CCB3DCBD1CE,0
157EC0109E71DAD6EE5BDC1298BCF436,0
15808C283DCD49710336503A694CCB4F,2
15825DCA8D1D434DD2417851FB0FB337,2
15832569547A9BF9B602A88AB2986C5A,0
1585338F3BE597E56758FE8BC798BBD4,2
15860375E4948A516F0DD348BE7EDE79,0
1588F1AEF0384E001AAB4EEA4030A987,0
158995CDE86AC5FAB1A09E0877046156,2
1589EE63DFCF0CF1DE48C200928914D9,2
158B5164F6A1EE165F58BD231F1490A9,2
158B5CB2124186685BC3121D71217EEC,2
158B8D5044BAC054B2BC6CD740CF3663,0
159031ECADD7A40A351977CCB223593C,4
1591207E9B9CB1AB07AB848D7F96ADD3,2
1592E17559869294F3215713D289DED2,0
1593096583987E38B2DB2A70C9390AB1,4
15964C70699A75E333E1287A5C57DC41,2
159685A76C786D94084D3B80A87E3C7D,0
15986FDAA3A0C1DA56F9CC346F2B365C,2
159992BA9834BC665E26994BCA033473,0
159A125069F2303B48508E4AB37D0C24,0
159AED41B3C27FE656CE62D82D845468,3
159DAAA63E6AB91F54ADB7E21D8D83E4,2
159F0343316BEBC80F2DFEACAA51D809,3
15A041882234BB58892326915CF35CBB,1
15A0DC224C2A729A90DE222426822B69,0
15A305CC785D72E3F172642366D3EDFD,4
15A381D204F2F7AC69FA89BE8A2E945D,0
15A39A017529B3C517C37C0F32B12AEC,0
15A71CBE789DAD69C5FD2381E2F9764C,1
15A9840062984CC6C0168704F99D8364,2
15AB261C9BBBD90B8E2D66B1C373101C,0
15ABD1742766B3796E04874BBDB274A5,0
15AC42FBD8D957EA421CFD305C4F493C,1
15AD8DEAF7253092F5425C01361CD4F9,1
15AF50007A2351509224F5FEEFDCEB82,0
15B3E00484470262424E934BE10FF0F2,1
15B410776C74EA5EC18CF9236423E334,2
15B676E7497BFC325845B224A667607F,0
15B733396EAF653DEBE8661048FD9BFC,0
15B853CC33694276178744602C9A0843,0
15B95A57C19C28A0C67ADD7D04827469,0
15B9DE7E3F24CA0D8A8EA5F9F4ADF7BB,2
15BBE8D20A300034FCB272D3565AE0F5,0
15BC16BCB9CAABF177B6F4D8C829CB4F,2
15BF90028C00D188C1E9381A012DB06B,0
15C3BBD6C123D400BAEFA8CF4CDD07CD,4
15C60809DCFA5C4B1133112E451C0DB9,0
15C68D7493E20B7F26E28B09C94A7280,4
15C72F41662479D1F4CDD004040FD290,0
15CB4CF344B36FB1FA58F4F8C827FD77,2
15CCDF5797277371930ABAF8517E7435,0
15D1107A3E5BE3576529FCD5FE465B53,0
15D1AEA33EC383B053306D9AF4715F95,0
15D209AF8F83BFAC65E3CB0199623905,2
15D5A27F5C702FD56643D523F4718FFD,0
15D8C255C2A5C74233B6754F9D7D6DCC,2
15D8F4B74773A2F64AFE381F9B53C5D6,2
15D9DDD7E9E86C1F151182E23A7EDC5B,0
15DA131846656E9D7391F03A6D5D5BC4,2
15DA39ACBDEF754E3EE8F0DCFF9CA8D7,0
15DAFE73F2D425EC2210560F3CE80792,0
15DD6E2D673C4EDAFAD714225CFC542B,2
15E195FD5C60C06B0CD89DAB5B437A77,2
15E2558ED51A69F705F12E8391475C1E,0
15E3E3D09F6EDBA8F1D2EE6D79015B5E,0
15E4EA71084A80C2C5B1BE869446DE9B,0
15E64E30A754E4EA9A6017B12D277ADE,0
15EB0EDC19168373629CF7D8A4568683,0
15F180B26CE5BFCA588F798A124F729E,4
15F18BB2FD9ADB41F3C48A46DE1FE200,0
15F1E5A35FDC03D32A716D8008E689C7,0
15F3511E1F44C4F80F9105119ED1027B,0
15F40E00595A88FEDFC8635A9A81D6CB,0
15F4F4F7A73CC75BAF39BE4F7ED248A4,3
15F6905BCD49D9AF6041FDB6677DBCB9,0
15F8ADADC5F10D955AE9F128FF9240A9,0
15FB7191A5C18F4B0FF070B4B05F4782,0
15FC75ECBC3422404938570BAF41C631,0
1600A23593BE5CD1703012B367744935,0
1600CBC6D1D12F0F11623B47F829CFAD,0
16024C5A16CD0F7E7303ED1743A1AFBD,2
16027BE0C2E9F4BDE452CC7F419BD35A,0
1602E1D4A17728AC28AF0514C653B92F,2
1604A77AA42B3AFEAF76154051525F36,2
1605EA501853BD053905AA8676DC4369,0
1607A87B3FF481C0FEF416C28862C598,2
1607D4C6A5BA0CF5432141445BC7C645,0
160C7BBB31B30DB89437625968802266,2
160CED24751482EE810026EE3B667CF0,2
160FE54301D1209676D19CE852F9621A,0
16102E583C6547F3FEFF000BFE7EB59E,2
16109F170CD68437C93C8F95CB3D44B9,0
1611CB5717F1EE60AC1633F56A2FD2D5,2
16172BDB09C2A10ADDF199EE482688F9,0
16187E26640C2EB45CC8E5FEB8B98ED3,0
161D15C5ED8A8646CE6A440C5F194EB2,2
161D3CF8DC4167AB73EEAD098EB30758,1
161DF2DF9F6DABBC2A6EAC07B4F52F02,2
161E58C536C91F374B2018F7C2B10230,0
1620360B2979FBC1D7D66B5C981856B1,2
162160335FBAA35313C1C13E2B30F2FA,0
16258102EAE441A97B24CD153D16448F,0
1625E6398CD41C7D5147CB51F6D5541F,0
16269BD3DA9C20BF43C2CBC80C564F3B,2
1627FFDEFE063C72ABEDA690B4CCC7E1,0
162A1B43AFD8FFE4E117A709670B3B33,0
162C39C6726B17815AF58E7A6889A499,0
162C4D693965CF30BF8317E938B4483B,2
162CC981BA7C73B844D21DBA26C956E5,1
162EA6E4155C69B306834B1FC7008696,0
1630F1D40D47DC3E968463F3D6FA5799,0
163127B6C99DA37EC5DD1E101C10B682,1
16323C88FB51332BAC6F2731901DE664,0
1633A9EC348B354D1C9E89CB3EBA4A89,0
16350AAF3CDBDACC869505AEF2C94160,0
16367B0C9BAF818D635942A5EE8A854B,4
1636F7687A0C1282BDFC9AD5E5D0E6DD,4
16387DDC1B84508452E0A34A3BE949E6,0
163922EA0EF6D4DE421D09AD7DC8B308,3
163B492A3BDFF3C46DA0FCA3075E89F3,2
163CE0D27BED6DCF5E8D4FCC11EFBF53,4
163E26DFE430F9F8B368DB3362C221EA,2
163E2C22AD3B8412D7B93FB82B64B06B,1
1642CDBF25959FA7F6EB48DEED6D00F9,2
1643A6E5A40E834CF8354CC96AD9659E,2
1643C6ED3784A7060735823A393B33C5,0
1644987C86F5DEB2BE4A0E796A1F8E11,0
1644C98F73692E61F750AECECDB394A3,0
164715727C07B70A4BCC6BE7DCBF919A,2
1647281254E5AB996748A04176459D75,2
164C8B7C150CEC79067591EBA05A4859,2
164EB5F957104DD0588CFFC600A1F9F8,0
164EDF2E51B7105E306776E57505AEEF,0
164F47EF52035FD287FF047B55CD5B68,0
1650ADDA38C3AB8F862EA9DA2FA7399E,1
165675326D13B9D7C376BD390ECDDEA8,0
16588DD3D31049A8A5AFE6BD638C92F7,0
165A55ADA2EAB4E7478A6B1D1B564357,2
165BBB4AC2AC48BC1C432AD92B0B457E,0
1661ED95D69E0361C5C5889EAF96CD44,0
16691BE180A773062A9FAA3B172A5327,0
166978478E6E871B200C6FBCE5C179DF,0
166C5B95E989EEBC2C166E82A113C45F,1
167110F750583ECEA6F09C825A425789,2
1671617147307B0A511A4CA424AB8117,0
16762940BB94BF0BF8DE46483C5C1C65,0
167A8B3CEAE82370B151D64594923AAE,0
167BFC5DB917C2EAD1A956C1F9EB3077,0
167CE61239B42AB2CB49D4B4FF24C66F,0
167F28D2D8B32CC2BD1267C6BE3393A2,0
16800D2354002C4C333841393AC0C6F3,0
1681371DAAA084B78BF5E84A4D05BDCA,0
16816EED1941192CDDBC199872D8B812,0
1683A4B35C325964766AAFB6A982AC8B,0
1684343E06CDC339F225BACD389B5194,1
1684CA96C3768AAD7821BC04C74630B6,2
1685B94B2960531E72046E48182CD253,0
168822EAC961A7300F58165AEFD68AB1,0
1688CC84F2B6D38553A29CD010063DF2,2
168B57DC9911D5AFDB7FB85C7C2A3C5E,0
168C7640D853DDC8767F1784AAFCF0EC,0
168CBB43A37423FF2E734EB4C455CA58,0
168F19B55FF5B47ABDD04CC40C230450,4
168FC71EF624CF689F5CBC18D7E10926,2
169068C491DC08AFCC1EECA762C97135,1
1691611CF2B51369EBAF4670BAF9C412,2
16919A7E89DFB8C263DAB5A41657FE39,2
16933E3B8A77BAC8CEF40E9B3966EF4D,0
1696BC25D72377ADC117E15AF8EB082F,0
16984338382E428BC49A0476960B72D4,0
169971BA7A83F836E840F58E0D4466EA,0
169AB5FDDA2B040C8238A45C8E3BD8BF,2
169B2F240A6A1564172AAD8C685E5AB2,0
169B33A1757E6054A38A7809D4BA1FBA,2
169BC0FEB0A140021A3DE83E3692CFD8,0
169C9D2C32EB51E8171EA35DF48C45BB,2
16A7CAF475B276AE13A628F226165251,0
16A89BD69FD980AE325D64BCBFBE3AD1,4
16A928BD415FA529262090F3E0A754A5,4
16AAD37F1FEA89A93CEC0488931F3E8C,0
16AB721DEA9671821EEA0263FAAFFCD3,0
16AF42FE09A8E62661421C8793DB6CFF,2
16B2D4404B1324F6ED14C4E3982459CD,2
16B8A2BABB9A15C211F848E6006D4AD1,1
16B8DBD632981DFEC1BD181582464995,1
16B97848AEC7BE606D112940E6F1B8B8,0
16B98C0ED3D8A604CDF111F610E16734,0
16BC7755A1609D1A4E7E862E70F87C5D,0
16BC89F59A5C19C51E67E50B4960AF33,1
16BE6051F911C27669BFA32F74CB1A72,2
16BEA449CEB893027DAA1E5DAB01780C,0
16BEF7EF71E93ADB45CAE01ADB80B363,0
16C0EECD4F09DAD53F8AB78BE39AB5C9,0
16C190EF424D5EE5EF243C60419F34E4,0
16C495CF242B75D8B378A5EB90861CDC,2
16C518CBEAC3703E4C3B1918D468E01F,1
16C810F774DCF14F7B6CC3AD5996DE34,0
16CA9B17D420069E488114D7C776F500,0
16CAC62D63E63978593ADCD839A84CBE,0
16CB2DDFE27B7686135001BB1B920888,0
16CE3DEBB1415E9B910A239A180EB02A,0
16D02BC11605611B038FAE58084854A2,0
16D1B22D6C08D7B1CA9FEEE19C3BE0BB,0
16D2DFC3A7733A9272F9665190452F8D,0
16D4431D86F7DE5C2C32528B7F88386D,0
16D563A9FACA9FA1AB0455896566C3B1,0
16D7A90C3AAD1106A2E61E9F2A681D5B,0
16D8F22FBC081AADD6870114DC842870,0
